case,date,season,age,overall,hasTourCard,Long Potting,Break Building,Cue Ball Control,Safety Play,Consistency,Composure,Focus,Resilience,Professionalism,Big Match Nerve,Stamina,Balance,Shoulder Health,Hand Steadiness,Recovery Rate
age36-130363,2029-06-30,2029/30,39,78,True,73.19,83.98,84.05,68.06,73.22,78.82,82.89,75.09,86.12,72.13,62.14,68.57,76.18,71.75,65.97
age36-130363,2030-06-30,2030/31,40,80,True,74.55,85.11,85.5,70.26,74.4,80.49,84.31,76.53,86.91,73.01,63.1,69.05,76.54,72.22,66.56
age36-130363,2031-06-30,2031/32,41,80,False,74.62,84.78,85.32,71.1,74.71,81.54,85.19,77.52,87.4,73.59,62.36,68.35,74.93,71.44,65.51
age36-130363,2032-06-30,2032/33,42,80,False,74.75,84.41,85.05,71.85,75.04,82.43,85.98,78.38,87.81,74.13,61.59,67.56,73.08,70.53,64.33
age36-130363,2033-06-30,2033/34,43,80,False,74.79,83.96,84.68,72.72,75.33,83.45,86.84,79.42,88.29,74.77,60.49,66.53,70.91,69.42,62.85
age36-130363,2034-06-30,2034/35,44,80,False,74.58,83.28,84.15,73.71,75.49,84.45,87.65,80.49,88.76,75.44,59.19,65.34,68.5,68.1,61.16
age36-130363,2035-06-30,2035/36,45,80,False,74.22,82.42,83.4,74.45,75.56,85.42,88.44,81.56,89.23,76.13,57.66,63.96,65.86,66.6,59.26
age36-130363,2036-06-30,2036/37,46,79,False,72.64,80.48,81.41,73.58,74.66,85.42,88.44,81.56,89.23,76.13,55.28,62.05,62.76,64.53,56.74
age36-130363,2037-06-30,2037/38,47,77,False,70.89,78.33,79.21,72.59,73.65,85.34,88.36,81.53,89.23,76.1,52.75,59.98,59.5,62.29,54.08
age36-130363,2038-06-30,2038/39,48,76,False,68.98,75.99,76.82,71.49,72.51,85.15,88.16,81.46,89.23,76.04,50.1,57.75,56.12,59.89,51.29
age36-130363,2039-06-30,2039/40,49,75,False,67.58,74.15,75.05,71.09,71.81,85.39,88.31,81.97,89.5,76.35,47.79,55.62,52.88,57.59,48.71
age36-130363,2040-06-30,2040/41,50,74,False,66.03,72.16,73.13,70.61,70.98,85.43,88.24,82.34,89.75,76.59,45.44,53.4,49.64,55.2,46.09
age36-130363,2041-06-30,2041/42,51,72,False,63.61,69.28,70.16,69.09,69.44,84.76,87.52,82.09,89.75,76.38,42.58,50.83,46.23,52.45,43.14
age36-130363,2042-06-30,2042/43,52,70,False,61.51,66.73,67.69,68.22,68.18,84.35,86.97,82.27,89.97,76.44,40.02,48.34,42.99,49.8,40.4
age36-130363,2043-06-30,2043/44,53,70,False,59.48,64.23,65.26,67.3,66.92,83.77,86.26,82.42,90.24,76.47,37.61,45.89,39.9,47.18,37.79
age36-130363,2044-06-30,2044/45,54,68,False,57.37,61.69,62.73,66.24,65.54,82.92,85.26,82.45,90.5,76.41,35.21,43.4,36.91,44.56,35.22
age36-130363,2045-06-30,2045/46,55,66,False,55.1,58.99,60.08,65.11,64.0,81.78,83.93,82.35,90.75,76.24,32.86,40.9,34.05,41.93,32.73
age36-130363,2046-06-30,2046/47,56,64,False,52.5,55.96,57.02,63.4,62.12,80.05,82.05,81.88,90.93,75.77,30.43,38.33,31.27,39.23,30.23
age36-130363,2047-06-30,2047/48,57,62,False,49.78,52.8,53.82,61.44,60.06,78.08,79.94,81.25,91.08,75.17,28.06,35.74,28.58,36.51,27.79
age36-130363,2048-06-30,2048/49,58,60,False,46.97,49.6,50.53,59.26,57.82,75.91,77.69,80.53,91.25,74.47,25.71,33.13,25.97,33.8,25.39
age36-130363,2049-06-30,2049/50,59,58,False,43.97,46.25,47.16,57.01,55.36,73.51,75.15,79.67,91.42,73.64,23.42,30.52,23.47,31.08,23.07
age36-130363,2050-06-30,2050/51,60,55,False,40.9,42.81,43.67,54.4,52.68,70.82,72.34,78.67,91.59,72.66,21.18,27.91,21.08,28.39,20.82
age36-130363,2051-06-30,2051/52,61,53,False,37.75,39.33,40.12,51.53,49.79,67.76,69.16,77.37,91.74,71.44,19.07,25.37,18.82,25.74,18.69
age36-130363,2052-06-30,2052/53,62,50,False,34.63,35.94,36.64,48.51,46.76,64.47,65.74,75.86,91.9,70.05,17.05,22.9,16.71,23.21,16.67
age36-130363,2053-06-30,2053/54,63,48,False,31.57,32.64,33.3,45.41,43.65,60.99,62.11,74.11,92.05,68.46,15.2,20.58,14.8,20.83,14.83
age36-130363,2054-06-30,2054/55,64,45,False,28.61,29.44,30.03,42.1,40.47,57.31,58.32,72.11,92.18,66.64,13.5,18.4,13.06,18.6,13.14
age36-130363,2055-06-30,2055/56,65,43,False,25.8,26.46,26.98,38.83,37.29,53.49,54.38,69.83,92.33,64.6,11.96,16.37,11.48,16.53,11.6
age37-104729,2026-05-11,2026/27,37,74,True,68,79,78,61,69,73,77,70,83,69,59,67,75,70,64
age37-104729,2027-06-30,2027/28,38,76,True,69.88,80.96,80.35,63.59,70.51,75.19,79.27,71.92,84.24,70.18,59.98,67.49,75.37,70.63,64.62
age37-104729,2028-06-30,2028/29,39,77,False,71.4,82.37,82.25,65.87,71.83,77.0,81.14,73.49,85.25,71.12,61.15,68.08,75.81,71.15,65.35
age37-104729,2029-06-30,2029/30,40,78,True,73.21,83.97,84.02,67.96,73.23,78.87,82.96,75.15,86.14,72.15,62.13,68.57,76.17,71.75,65.96
age37-104729,2030-06-30,2030/31,41,79,True,73.54,83.99,84.25,69.22,73.71,80.06,83.96,76.17,86.7,72.77,61.67,68.03,74.81,71.15,65.14
age37-104729,2031-06-30,2031/32,42,79,False,73.69,83.75,84.16,70.14,74.06,81.2,84.92,77.22,87.23,73.4,60.9,67.27,73.11,70.34,64.03
age37-104729,2032-06-30,2032/33,43,79,False,73.84,83.46,84.02,71.13,74.42,82.22,85.8,78.19,87.7,74.01,60.12,66.46,71.24,69.39,62.83
age37-104729,2033-06-30,2033/34,44,79,False,73.86,83.04,83.71,72.06,74.71,83.28,86.68,79.26,88.2,74.67,59.04,65.42,69.09,68.27,61.36
age37-104729,2034-06-30,2034/35,45,79,False,73.66,82.41,83.23,73.04,74.87,84.29,87.5,80.33,88.68,75.35,57.78,64.24,66.74,66.97,59.71
age37-104729,2035-06-30,2035/36,46,78,False,72.29,80.7,81.48,72.3,74.09,84.29,87.5,80.33,88.68,75.35,55.67,62.54,63.93,65.13,57.46
age37-104729,2036-06-30,2036/37,47,77,False,70.78,78.81,79.56,71.47,73.22,84.22,87.43,80.31,88.68,75.32,53.43,60.7,60.97,63.13,55.07
age37-104729,2037-06-30,2037/38,48,76,False,69.12,76.75,77.46,70.54,72.24,84.07,87.26,80.25,88.68,75.27,51.06,58.72,57.89,60.99,52.56
age37-104729,2038-06-30,2038/39,49,75,False,67.96,75.23,76.07,70.52,71.71,84.47,87.52,80.87,88.99,75.65,49.02,56.83,54.92,58.95,50.23
age37-104729,2039-06-30,2039/40,50,74,False,66.71,73.57,74.51,70.34,71.1,84.69,87.62,81.4,89.28,75.96,46.95,54.87,51.95,56.83,47.88
age37-104729,2040-06-30,2040/41,51,72,False,64.62,71.02,71.9,69.06,69.79,84.13,87.02,81.19,89.28,75.78,44.36,52.57,48.77,54.36,45.18
age37-104729,2041-06-30,2041/42,52,71,False,62.45,68.41,69.21,67.72,68.4,83.4,86.24,80.94,89.3,75.56,41.75,50.19,45.61,51.82,42.47
age37-104729,2042-06-30,2042/43,53,70,False,60.75,66.29,67.19,67.22,67.41,83.12,85.79,81.27,89.6,75.7,39.54,47.95,42.67,49.44,40.03
age37-104729,2043-06-30,2043/44,54,69,False,58.96,64.03,65.0,66.43,66.31,82.55,85.09,81.45,89.88,75.72,37.37,45.7,39.83,47.04,37.65
age37-104729,2044-06-30,2044/45,55,67,False,57.07,61.7,62.7,65.51,65.09,81.7,84.09,81.48,90.13,75.63,35.2,43.42,37.07,44.63,35.3
age37-104729,2045-06-30,2045/46,56,66,False,54.87,59.08,60.09,64.31,63.57,80.39,82.61,81.2,90.32,75.32,32.95,41.07,34.38,42.14,32.93
age37-104729,2046-06-30,2046/47,57,64,False,52.51,56.28,57.29,62.84,61.88,78.92,81.0,80.85,90.5,74.92,30.7,38.67,31.74,39.62,30.59
age37-104729,2047-06-30,2047/48,58,62,False,50.01,53.35,54.35,61.16,60.02,77.25,79.2,80.37,90.67,74.42,28.49,36.25,29.19,37.06,28.29
age37-104729,2048-06-30,2048/49,59,60,False,47.47,50.42,51.36,59.3,58.02,75.38,77.25,79.8,90.85,73.82,26.3,33.81,26.72,34.53,26.04
age37-104729,2049-06-30,2049/50,60,58,False,44.74,47.32,48.25,57.32,55.81,73.31,75.06,79.12,91.03,73.13,24.15,31.36,24.34,31.97,23.85
age37-104729,2050-06-30,2050/51,61,56,False,41.94,44.15,45.03,55.02,53.42,70.99,72.63,78.29,91.21,72.3,22.05,28.92,22.05,29.44,21.71
age37-104729,2051-06-30,2051/52,62,54,False,39.15,41.03,41.86,52.6,50.92,68.42,69.95,77.26,91.37,71.31,20.12,26.59,19.94,27.01,19.74
age37-104729,2052-06-30,2052/53,63,51,False,36.45,38.04,38.79,50.05,48.36,65.73,67.15,76.1,91.53,70.22,18.28,24.35,17.99,24.72,17.89
age37-104729,2053-06-30,2053/54,64,50,False,33.76,35.12,35.85,47.56,45.73,62.93,64.2,74.8,91.7,69.0,16.59,22.24,16.2,22.55,16.19
age37-104729,2054-06-30,2054/55,65,47,False,31.17,32.29,32.99,44.92,43.06,60.0,61.16,73.35,91.86,67.64,15.03,20.26,14.57,20.51,14.62
age37-130363,2026-05-11,2026/27,37,74,True,68,79,78,61,69,73,77,70,83,69,59,67,75,70,64
age37-130363,2027-06-30,2027/28,38,76,True,69.88,80.98,80.39,63.67,70.51,75.17,79.23,71.89,84.23,70.17,59.99,67.5,75.37,70.63,64.62
age37-130363,2028-06-30,2028/29,39,77,False,71.4,82.37,82.25,65.86,71.83,76.97,81.11,73.46,85.23,71.11,61.15,68.08,75.81,71.15,65.34
age37-130363,2029-06-30,2029/30,40,78,True,73.19,83.98,84.05,68.06,73.22,78.82,82.89,75.09,86.12,72.13,62.14,68.57,76.18,71.75,65.97
age37-130363,2030-06-30,2030/31,41,79,True,73.35,83.8,84.07,69.1,73.58,79.87,83.79,75.99,86.62,72.68,61.51,67.91,74.58,70.99,64.96
age37-130363,2031-06-30,2031/32,42,79,False,73.32,83.36,83.76,69.82,73.82,80.96,84.72,76.99,87.12,73.27,60.52,66.99,72.62,70.0,63.63
age37-130363,2032-06-30,2032/33,43,79,False,73.31,82.86,83.38,70.47,74.06,81.88,85.54,77.86,87.54,73.81,59.51,65.99,70.44,68.86,62.19
age37-130363,2033-06-30,2033/34,44,79,False,73.17,82.27,82.9,71.28,74.24,82.9,86.41,78.87,88.02,74.43,58.19,64.77,67.98,67.53,60.47
age37-130363,2034-06-30,2034/35,45,79,False,72.78,81.43,82.19,71.99,74.27,83.86,87.2,79.87,88.47,75.05,56.67,63.36,65.3,65.99,58.55
age37-130363,2035-06-30,2035/36,46,77,False,71.22,79.47,80.2,71.15,73.38,83.86,87.2,79.87,88.47,75.05,54.3,61.44,62.15,63.9,56.02
age37-130363,2036-06-30,2036/37,47,76,False,69.48,77.32,78.0,70.2,72.37,83.78,87.11,79.84,88.47,75.03,51.78,59.34,58.85,61.63,53.34
age37-130363,2037-06-30,2037/38,48,75,False,68.32,75.76,76.52,70.13,71.83,84.27,87.47,80.51,88.79,75.43,49.57,57.32,55.64,59.47,50.83
age37-130363,2038-06-30,2038/39,49,74,False,66.87,73.89,74.74,69.85,71.1,84.55,87.63,81.04,89.07,75.75,47.26,55.18,52.39,57.16,48.23
age37-130363,2039-06-30,2039/40,50,73,False,65.32,71.86,72.79,69.42,70.27,84.65,87.61,81.48,89.35,76.01,44.91,52.95,49.16,54.75,45.62
age37-130363,2040-06-30,2040/41,51,72,False,62.91,68.95,69.8,67.92,68.74,83.98,86.89,81.23,89.35,75.79,42.06,50.38,45.75,52.0,42.68
age37-130363,2041-06-30,2041/42,52,70,False,61.07,66.64,67.55,67.27,67.65,83.72,86.48,81.56,89.64,75.94,39.63,47.95,42.57,49.44,40.02
age37-130363,2042-06-30,2042/43,53,69,False,59.02,64.12,65.11,66.48,66.39,83.21,85.8,81.78,89.93,76.01,37.19,45.48,39.48,46.82,37.4
age37-130363,2043-06-30,2043/44,54,67,False,56.88,61.49,62.54,65.48,65.01,82.4,84.82,81.84,90.2,75.95,34.85,43.02,36.53,44.19,34.87
age37-130363,2044-06-30,2044/45,55,66,False,54.66,58.81,59.86,64.27,63.49,81.24,83.51,81.75,90.46,75.77,32.51,40.53,33.69,41.58,32.39
age37-130363,2045-06-30,2045/46,56,64,False,52.08,55.77,56.8,62.64,61.63,79.53,81.62,81.28,90.64,75.3,30.11,37.98,30.93,38.89,29.91
age37-130363,2046-06-30,2046/47,57,62,False,49.35,52.57,53.56,60.72,59.56,77.61,79.56,80.72,90.82,74.72,27.72,35.38,28.25,36.18,27.47
age37-130363,2047-06-30,2047/48,58,59,False,46.51,49.29,50.24,58.6,57.31,75.43,77.27,79.99,90.98,74.0,25.42,32.8,25.67,33.46,25.11
age37-130363,2048-06-30,2048/49,59,57,False,43.59,45.97,46.84,56.25,54.87,72.99,74.73,79.14,91.16,73.17,23.15,30.19,23.19,30.77,22.8
age37-130363,2049-06-30,2049/50,60,55,False,40.5,42.53,43.38,53.77,52.2,70.3,71.89,78.11,91.33,72.17,20.94,27.61,20.82,28.08,20.58
age37-130363,2050-06-30,2050/51,61,52,False,37.35,39.02,39.8,50.92,49.3,67.26,68.71,76.85,91.5,70.97,18.8,25.05,18.56,25.44,18.43
age37-130363,2051-06-30,2051/52,62,50,False,34.24,35.59,36.3,47.89,46.28,63.94,65.26,75.31,91.65,69.56,16.84,22.62,16.49,22.92,16.46
age37-130363,2052-06-30,2052/53,63,47,False,31.25,32.35,32.97,44.79,43.21,60.47,61.65,73.58,91.81,67.98,15.0,20.31,14.6,20.58,14.63
age37-130363,2053-06-30,2053/54,64,45,False,28.3,29.21,29.79,41.69,40.05,56.83,57.86,71.59,91.97,66.18,13.32,18.16,12.88,18.36,12.96
age37-130363,2054-06-30,2054/55,65,42,False,25.48,26.16,26.69,38.37,36.86,53.01,53.92,69.33,92.12,64.12,11.78,16.14,11.31,16.3,11.43
age38-104729,2026-05-11,2026/27,38,74,True,68,79,78,61,69,73,77,70,83,69,59,67,75,70,64
age38-104729,2027-06-30,2027/28,39,76,True,69.88,80.96,80.35,63.59,70.51,75.19,79.27,71.92,84.24,70.18,59.98,67.49,75.37,70.63,64.62
age38-104729,2028-06-30,2028/29,40,77,False,71.4,82.37,82.25,65.87,71.83,77.0,81.14,73.49,85.25,71.12,61.15,68.08,75.81,71.15,65.35
age38-104729,2029-06-30,2029/30,41,77,True,71.86,82.53,82.55,66.88,72.34,78.14,82.26,74.5,85.8,71.74,60.68,67.52,74.4,70.57,64.5
age38-104729,2030-06-30,2030/31,42,78,True,72.05,82.43,82.68,68.06,72.72,79.29,83.26,75.48,86.35,72.35,60.0,66.79,72.7,69.75,63.43
age38-104729,2031-06-30,2031/32,43,78,False,72.07,82.09,82.48,68.87,73.0,80.48,84.29,76.56,86.9,72.99,59.0,65.84,70.7,68.74,62.07
age38-104729,2032-06-30,2032/33,44,78,False,72.07,81.65,82.21,69.67,73.26,81.51,85.19,77.51,87.37,73.59,58.01,64.83,68.54,67.59,60.64
age38-104729,2033-06-30,2033/34,45,78,False,71.95,81.15,81.83,70.53,73.45,82.62,86.13,78.59,87.88,74.25,56.73,63.62,66.14,66.28,58.97
age38-104729,2034-06-30,2034/35,46,77,False,70.6,79.43,80.08,69.82,72.68,82.62,86.13,78.59,87.88,74.25,54.63,61.9,63.29,64.42,56.7
age38-104729,2035-06-30,2035/36,47,76,False,69.1,77.54,78.16,69.01,71.81,82.55,86.05,78.56,87.88,74.23,52.4,60.03,60.28,62.39,54.29
age38-104729,2036-06-30,2036/37,48,75,False,68.16,76.18,76.9,68.99,71.39,83.02,86.42,79.14,88.18,74.57,50.51,58.28,57.38,60.47,52.07
age38-104729,2037-06-30,2037/38,49,74,False,67.1,74.73,75.5,68.9,70.9,83.42,86.71,79.75,88.49,74.92,48.48,56.38,54.4,58.45,49.74
age38-104729,2038-06-30,2038/39,50,73,False,65.82,73.04,73.92,68.79,70.27,83.72,86.86,80.35,88.81,75.26,46.37,54.39,51.4,56.31,47.36
age38-104729,2039-06-30,2039/40,51,72,False,63.74,70.47,71.29,67.54,68.96,83.16,86.25,80.15,88.81,75.08,43.79,52.08,48.23,53.83,44.66
age38-104729,2040-06-30,2040/41,52,71,False,62.22,68.47,69.36,67.05,68.11,83.04,86.0,80.52,89.09,75.25,41.62,49.93,45.26,51.53,42.24
age38-104729,2041-06-30,2041/42,53,70,False,60.56,66.34,67.27,66.43,67.12,82.69,85.51,80.78,89.36,75.33,39.4,47.7,42.35,49.17,39.81
age38-104729,2042-06-30,2042/43,54,69,False,58.74,64.07,65.08,65.8,66.01,82.18,84.82,81.01,89.66,75.38,37.19,45.44,39.51,46.77,37.41
age38-104729,2043-06-30,2043/44,55,67,False,56.84,61.69,62.76,64.94,64.79,81.36,83.85,81.07,89.93,75.3,35.06,43.18,36.8,44.37,35.09
age38-104729,2044-06-30,2044/45,56,65,False,54.67,59.06,60.1,63.66,63.29,80.05,82.39,80.81,90.12,74.98,32.81,40.84,34.12,41.9,32.74
age38-104729,2045-06-30,2045/46,57,64,False,52.32,56.27,57.31,62.28,61.62,78.61,80.77,80.47,90.31,74.6,30.57,38.45,31.51,39.39,30.41
age38-104729,2046-06-30,2046/47,58,62,False,49.83,53.33,54.35,60.63,59.76,76.95,78.99,80.01,90.49,74.1,28.34,36.03,28.97,36.85,28.11
age38-104729,2047-06-30,2047/48,59,60,False,47.25,50.31,51.3,58.78,57.75,75.08,77.03,79.45,90.66,73.51,26.18,33.61,26.52,34.31,25.89
age38-104729,2048-06-30,2048/49,60,58,False,44.59,47.26,48.16,56.7,55.57,72.96,74.82,78.75,90.84,72.79,24.03,31.17,24.16,31.79,23.7
age38-104729,2049-06-30,2049/50,61,56,False,41.77,44.07,44.96,54.55,53.17,70.64,72.35,77.9,91.02,71.95,21.95,28.75,21.89,29.26,21.58
age38-104729,2050-06-30,2050/51,62,53,False,38.95,40.9,41.73,52.1,50.66,68.11,69.71,76.92,91.19,70.99,19.96,26.39,19.77,26.83,19.58
age38-104729,2051-06-30,2051/52,63,51,False,36.17,37.8,38.6,49.6,48.06,65.37,66.83,75.7,91.34,69.86,18.16,24.18,17.84,24.53,17.76
age38-104729,2052-06-30,2052/53,64,49,False,33.54,34.91,35.62,47.0,45.44,62.53,63.88,74.38,91.5,68.63,16.46,22.07,16.06,22.37,16.06
age38-104729,2053-06-30,2053/54,65,47,False,30.92,32.09,32.78,44.45,42.76,59.58,60.78,72.89,91.67,67.26,14.9,20.09,14.43,20.33,14.49
age38-130363,2026-05-11,2026/27,38,74,True,68,79,78,61,69,73,77,70,83,69,59,67,75,70,64
age38-130363,2027-06-30,2027/28,39,76,True,69.88,80.98,80.39,63.67,70.51,75.17,79.23,71.89,84.23,70.17,59.99,67.5,75.37,70.63,64.62
age38-130363,2028-06-30,2028/29,40,77,False,71.4,82.37,82.25,65.86,71.83,76.97,81.11,73.46,85.23,71.11,61.15,68.08,75.81,71.15,65.34
age38-130363,2029-06-30,2029/30,41,77,True,71.81,82.45,82.45,66.83,72.31,78.11,82.24,74.47,85.79,71.73,60.55,67.41,74.18,70.44,64.35
age38-130363,2030-06-30,2030/31,42,77,True,71.85,82.18,82.38,67.81,72.59,79.19,83.2,75.4,86.31,72.3,59.64,66.52,72.21,69.46,63.05
age38-130363,2031-06-30,2031/32,43,77,False,71.67,81.61,81.98,68.49,72.75,80.32,84.18,76.43,86.84,72.91,58.42,65.39,69.91,68.24,61.45
age38-130363,2032-06-30,2032/33,44,77,False,71.54,81.0,81.51,69.12,72.92,81.35,85.09,77.37,87.31,73.49,57.2,64.19,67.44,66.89,59.77
age38-130363,2033-06-30,2033/34,45,77,False,71.24,80.3,80.93,69.83,73.01,82.44,86.02,78.42,87.81,74.13,55.67,62.76,64.71,65.35,57.83
age38-130363,2034-06-30,2034/35,46,76,False,69.69,78.34,78.94,69.02,72.11,82.44,86.02,78.42,87.81,74.13,53.31,60.81,61.52,63.23,55.28
age38-130363,2035-06-30,2035/36,47,76,False,68.65,76.87,77.6,69.05,71.67,83.08,86.53,79.14,88.14,74.56,51.24,58.92,58.38,61.19,52.87
age38-130363,2036-06-30,2036/37,48,75,False,67.47,75.2,76.01,68.84,71.1,83.51,86.87,79.72,88.44,74.9,49.08,56.92,55.18,59.01,50.39
age38-130363,2037-06-30,2037/38,49,74,False,66.15,73.46,74.34,68.72,70.45,83.9,87.11,80.36,88.77,75.27,46.79,54.78,51.94,56.73,47.8
age38-130363,2038-06-30,2038/39,50,72,False,64.57,71.4,72.35,68.32,69.6,84.06,87.13,80.87,89.06,75.55,44.41,52.52,48.69,54.31,45.17
age38-130363,2039-06-30,2039/40,51,71,False,62.39,68.69,69.6,67.11,68.25,83.59,86.59,80.84,89.16,75.48,41.7,50.02,45.35,51.64,42.32
age38-130363,2040-06-30,2040/41,52,70,False,60.56,66.36,67.32,66.44,67.16,83.3,86.15,81.13,89.43,75.61,39.32,47.62,42.2,49.08,39.7
age38-130363,2041-06-30,2041/42,53,69,False,58.53,63.83,64.82,65.59,65.89,82.75,85.44,81.3,89.7,75.63,36.89,45.15,39.12,46.46,37.08
age38-130363,2042-06-30,2042/43,54,67,False,56.35,61.17,62.23,64.68,64.49,81.97,84.47,81.4,89.99,75.59,34.49,42.65,36.16,43.82,34.52
age38-130363,2043-06-30,2043/44,55,65,False,54.09,58.38,59.45,63.37,62.93,80.78,83.13,81.28,90.24,75.36,32.18,40.17,33.34,41.19,32.06
age38-130363,2044-06-30,2044/45,56,63,False,51.56,55.37,56.39,61.73,61.09,79.06,81.25,80.83,90.42,74.89,29.79,37.62,30.59,38.52,29.6
age38-130363,2045-06-30,2045/46,57,61,False,48.85,52.19,53.16,59.87,59.03,77.11,79.14,80.24,90.59,74.3,27.43,35.04,27.93,35.82,27.17
age38-130363,2046-06-30,2046/47,58,59,False,45.99,48.87,49.81,57.78,56.76,74.92,76.84,79.53,90.77,73.59,25.1,32.44,25.35,33.1,24.8
age38-130363,2047-06-30,2047/48,59,57,False,43.05,45.5,46.39,55.47,54.31,72.47,74.27,78.68,90.94,72.73,22.86,29.86,22.89,30.41,22.52
age38-130363,2048-06-30,2048/49,60,54,False,40.03,42.09,42.88,52.85,51.65,69.69,71.36,77.59,91.11,71.7,20.66,27.28,20.54,27.74,20.3
age38-130363,2049-06-30,2049/50,61,52,False,36.87,38.59,39.35,50.14,48.75,66.64,68.15,76.3,91.28,70.48,18.54,24.73,18.3,25.11,18.18
age38-130363,2050-06-30,2050/51,62,50,False,33.75,35.15,35.86,47.19,45.73,63.36,64.72,74.81,91.46,69.09,16.55,22.28,16.22,22.59,16.19
age38-130363,2051-06-30,2051/52,63,47,False,30.75,31.88,32.52,44.13,42.65,59.86,61.07,73.03,91.61,67.48,14.78,20.01,14.36,20.25,14.4
age38-130363,2052-06-30,2052/53,64,44,False,27.88,28.78,29.33,40.95,39.51,56.17,57.24,71.01,91.77,65.65,13.1,17.86,12.65,18.07,12.74
age38-130363,2053-06-30,2053/54,65,42,False,25.06,25.79,26.32,37.82,36.32,52.37,53.28,68.72,91.93,63.59,11.57,15.86,11.1,16.02,11.22
age39-104729,2026-05-11,2026/27,39,74,True,68,79,78,61,69,73,77,70,83,69,59,67,75,70,64
age39-104729,2027-06-30,2027/28,40,76,True,69.88,80.96,80.35,63.59,70.51,75.19,79.27,71.92,84.24,70.18,59.98,67.49,75.37,70.63,64.62
age39-104729,2028-06-30,2028/29,41,76,False,70.22,81.06,80.79,64.77,71.01,76.34,80.47,72.92,84.9,70.77,59.64,66.98,73.97,69.99,63.84
age39-104729,2029-06-30,2029/30,42,76,True,70.57,81.14,81.03,65.74,71.45,77.45,81.6,73.89,85.45,71.38,58.97,66.25,72.24,69.21,62.76
age39-104729,2030-06-30,2030/31,43,77,True,70.57,80.87,81.04,66.85,71.72,78.6,82.63,74.88,86.01,71.99,58.05,65.32,70.23,68.17,61.43
age39-104729,2031-06-30,2031/32,44,77,False,70.44,80.42,80.76,67.64,71.91,79.79,83.68,75.94,86.58,72.62,56.86,64.18,67.95,66.95,59.85
age39-104729,2032-06-30,2032/33,45,77,False,70.31,79.9,80.41,68.36,72.09,80.86,84.62,76.89,87.06,73.21,55.68,62.99,65.54,65.61,58.22
age39-104729,2033-06-30,2033/34,46,76,False,68.98,78.17,78.67,67.66,71.32,80.86,84.62,76.89,87.06,73.21,53.59,61.25,62.65,63.73,55.93
age39-104729,2034-06-30,2034/35,47,75,False,68.17,76.99,77.65,67.97,71.01,81.58,85.18,77.58,87.41,73.64,51.81,59.6,59.8,61.93,53.8
age39-104729,2035-06-30,2035/36,48,75,False,67.21,75.58,76.32,67.88,70.58,82.1,85.61,78.2,87.72,74.0,49.88,57.81,56.86,59.99,51.54
age39-104729,2036-06-30,2036/37,49,74,False,66.14,74.04,74.83,67.66,70.06,82.46,85.88,78.73,88.01,74.29,47.9,55.92,53.89,57.95,49.24
age39-104729,2037-06-30,2037/38,50,73,False,64.95,72.42,73.27,67.54,69.46,82.77,86.04,79.3,88.34,74.61,45.81,53.92,50.89,55.82,46.86
age39-104729,2038-06-30,2038/39,51,71,False,62.87,69.85,70.64,66.31,68.16,82.21,85.43,79.1,88.34,74.43,43.23,51.6,47.71,53.33,44.16
age39-104729,2039-06-30,2039/40,52,70,False,61.36,67.85,68.75,65.94,67.32,82.17,85.24,79.53,88.65,74.63,41.09,49.45,44.75,51.02,41.75
age39-104729,2040-06-30,2040/41,53,69,False,59.74,65.73,66.69,65.39,66.36,81.88,84.8,79.85,88.94,74.73,38.92,47.24,41.86,48.67,39.35
age39-104729,2041-06-30,2041/42,54,68,False,57.99,63.5,64.51,64.75,65.27,81.37,84.12,80.08,89.24,74.77,36.73,44.98,39.03,46.28,36.96
age39-104729,2042-06-30,2042/43,55,66,False,56.07,61.12,62.21,64.04,64.05,80.64,83.19,80.23,89.55,74.72,34.56,42.7,36.31,43.87,34.63
age39-104729,2043-06-30,2043/44,56,65,False,53.88,58.42,59.49,62.73,62.53,79.32,81.72,79.97,89.74,74.38,32.34,40.36,33.65,41.4,32.29
age39-104729,2044-06-30,2044/45,57,63,False,51.57,55.65,56.68,61.29,60.87,77.85,80.11,79.62,89.92,73.97,30.11,37.98,31.05,38.89,29.97
age39-104729,2045-06-30,2045/46,58,61,False,49.12,52.74,53.75,59.74,59.03,76.2,78.33,79.2,90.12,73.49,27.91,35.56,28.53,36.36,27.69
age39-104729,2046-06-30,2046/47,59,59,False,46.52,49.69,50.67,57.89,56.99,74.32,76.34,78.64,90.3,72.89,25.73,33.13,26.08,33.82,25.46
age39-104729,2047-06-30,2047/48,60,57,False,43.84,46.58,47.52,55.86,54.8,72.2,74.11,77.94,90.48,72.17,23.63,30.71,23.74,31.29,23.3
age39-104729,2048-06-30,2048/49,61,55,False,41.1,43.44,44.3,53.58,52.44,69.82,71.62,77.06,90.66,71.3,21.56,28.29,21.49,28.8,21.2
age39-104729,2049-06-30,2049/50,62,53,False,38.29,40.29,41.13,51.29,49.92,67.28,68.93,76.05,90.84,70.32,19.6,25.95,19.4,26.37,19.23
age39-104729,2050-06-30,2050/51,63,50,False,35.55,37.22,38.0,48.76,47.34,64.59,66.11,74.9,91.02,69.22,17.78,23.73,17.47,24.09,17.4
age39-104729,2051-06-30,2051/52,64,48,False,32.9,34.28,35.0,46.16,44.7,61.68,63.08,73.52,91.17,67.94,16.14,21.66,15.73,21.94,15.73
